topic,time_ns
Lotus,8233250
Baseline,1668417
Lotus,7166375
Baseline,2434792
Lotus,10538583
Baseline,1531875
Lotus,8254084
Baseline,2182416
Lotus,7929500
Baseline,1972541
Lotus,7347916
Baseline,2050333
Lotus,8020792
Baseline,1978958
Lotus,7788083
Baseline,2078084
Lotus,6350250
Baseline,1232250
Lotus,6555042
Baseline,2119375
Lotus,7394084
Baseline,1441750
Lotus,5770125
Baseline,2396750
Lotus,8205833
Baseline,1579708
Lotus,6149375
Baseline,2272583
Lotus,9816041
Baseline,1981708
Lotus,5958166
Baseline,2054875
Lotus,7559792
Baseline,1329375
Lotus,7931208
Baseline,1802041
Lotus,7998416
Baseline,1246417
Lotus,6304750
Baseline,2283667
Lotus,7896875
Baseline,1389417
Lotus,5876458
Baseline,1987667
Lotus,7779625
Baseline,1356583
Lotus,5923333
Baseline,2141958
Lotus,8044167
Baseline,1912083
Lotus,7982958
Baseline,2090334
Lotus,9579375
Baseline,1434791
Lotus,6202416
Baseline,2395458
Lotus,8988791
Baseline,1491667
Lotus,6772542
Baseline,2242917
Lotus,9995417
Baseline,1298250
Lotus,5637250
Baseline,1880833
Lotus,7647791
Baseline,2137875
Lotus,8496750
Baseline,2414000
Lotus,8327958
Baseline,1385416
Lotus,5955208
Baseline,2237041
Lotus,9002083
Baseline,1597125
Lotus,5942750
Baseline,2358042
Lotus,11085334
Baseline,2303000
Lotus,6991000
Baseline,1992209
Lotus,7954042
Baseline,1571791
Lotus,6275916
Baseline,2652875
Lotus,9108625
Baseline,2161792
Lotus,7173292
Baseline,1486709
Lotus,6282834
Baseline,1448625
Lotus,5547125
Baseline,1601166
Lotus,6796666
Baseline,1394833
Lotus,9250042
Baseline,2059375
Lotus,8046292
Baseline,1244500
Lotus,5990625
Baseline,2114333
Lotus,9332292
Baseline,1362083
Lotus,6095125
Baseline,2147042
Lotus,9411250
Baseline,1263250
Lotus,6355041
Baseline,2299459
Lotus,8479209
Baseline,1094292
Lotus,8288125
Baseline,2182667
Lotus,8604084
Baseline,1542500
Lotus,6724625
Baseline,1511417
Lotus,7365250
Baseline,1336750
Lotus,5425625
Baseline,3792250
Lotus,8849291
Baseline,1615833
Lotus,6299416
Baseline,2113125
Lotus,9819917
Baseline,1951125
Lotus,7820334
Baseline,2216709
Lotus,8119750
Baseline,1593875
Lotus,8448000
Baseline,2392583
Lotus,7394458
Baseline,1573000
Lotus,6125500
Baseline,2152792
Lotus,10327250
Baseline,1704166
Lotus,6846750
Baseline,1617458
Lotus,9407625
Baseline,1476416
Lotus,5945583
Baseline,2236917
Lotus,8152167
Baseline,1309667
Lotus,6194834
Baseline,2272166
Lotus,7414583
Baseline,779083
Lotus,4198666
Baseline,896042
Lotus,6003834
Baseline,886583
Lotus,5265791
Baseline,1069125
Lotus,5322875
Baseline,1320083
Lotus,6759000
Baseline,2133917
Lotus,17237833
Baseline,1535417
Lotus,6262667
Baseline,756333
Lotus,3905708
Baseline,1077042
Lotus,5910375
Baseline,1421834
Lotus,5550375
Baseline,1656333
Lotus,7151625
Baseline,2401959
Lotus,8166917
Baseline,1679375
Lotus,7088500
Baseline,2603333
Lotus,9808875
Baseline,1395833
Lotus,5707541
Baseline,2249417
Lotus,7744583
Baseline,1333834
Lotus,6319834
Baseline,2156750
Lotus,9164917
Baseline,1463833
Lotus,9583166
Baseline,2780333
Lotus,8667208
Baseline,1253292
Lotus,6867000
Baseline,2890625
Lotus,8734667
Baseline,1533542
Lotus,7034209
Baseline,2779125
Lotus,8425125
Baseline,1218083
Lotus,6316666
Baseline,1286209
Lotus,5161709
Baseline,1335709
Lotus,6078375
Baseline,1649708
Lotus,7079667
Baseline,1730167
Lotus,6664792
Baseline,1305875
Lotus,5971500
Baseline,1003708
Lotus,6635042
Baseline,2038042
Lotus,8366084
Baseline,1281875
Lotus,6018042
Baseline,1268791
Lotus,7258000
Baseline,1203833
Lotus,5905125
Baseline,2229416
Lotus,8165250
Baseline,1343125
Lotus,5690375
Baseline,2204500
Lotus,7905625
Baseline,1218167
Lotus,6852542
Baseline,1353334
Lotus,5408875
Baseline,1479334
Lotus,7153000
Baseline,2302500
Lotus,9488416
Baseline,2080500
Lotus,8252458
Baseline,2097375
Lotus,7382833
Baseline,2074375
Lotus,7893292
Baseline,2404000
Lotus,8594500
Baseline,1938500
Lotus,7578166
Baseline,2233416
Lotus,7780458
Baseline,1668625
Lotus,6337125
Baseline,2404083
Lotus,8333666
Baseline,1506250
Lotus,6305667
Baseline,2383250
Lotus,8117375
Baseline,1526208
Lotus,5341375
Baseline,2535000
Lotus,12979000
Baseline,1228750
Lotus,6063875
Baseline,2539250
Lotus,9047709
Baseline,1678083
Lotus,6950542
Baseline,1989125
Lotus,8274208
Baseline,1789000
Lotus,8321209
Baseline,2153666
Lotus,7788583
Baseline,2195833
Lotus,7584875
Baseline,3205458
Lotus,19889083
Baseline,2016000
Lotus,6775541
Baseline,1867625
Lotus,8213375
Baseline,1934708
Lotus,7246125
Baseline,2854792
Lotus,8421583
Baseline,1320916
Lotus,7276375
Baseline,2464750
Lotus,8186958
Baseline,1633375
Lotus,5559042
Baseline,2320875
Lotus,8021834
Baseline,1919125
Lotus,6033166
Baseline,1363000
Lotus,5585625
Baseline,1278000
Lotus,6298583
Baseline,723625
Lotus,5117166
Baseline,1061167
Lotus,4444584
Baseline,1104333
Lotus,6756500
Baseline,1308417
Lotus,6112917
Baseline,2413500
Lotus,8452208
Baseline,1735333
Lotus,6244625
Baseline,2231958
Lotus,7557250
Baseline,1259208
Lotus,5093958
Baseline,2095000
Lotus,8242708
Baseline,2024292
Lotus,6849250
Baseline,1981333
Lotus,7676500
Baseline,1485250
Lotus,7232292
Baseline,2169167
Lotus,9632750
Baseline,1680917
Lotus,6869375
Baseline,2163333
Lotus,7953125
Baseline,1767292
Lotus,6674792
Baseline,2228458
Lotus,10573708
Baseline,1512208
Lotus,5681208
Baseline,1445875
Lotus,6923291
Baseline,1131292
Lotus,5510584
Baseline,2022292
Lotus,7205042
Baseline,1193833
Lotus,6916000
Baseline,1693125
Lotus,7760875
Baseline,1219000
Lotus,5002458
Baseline,1808625
Lotus,7509792
Baseline,1540916
Lotus,6010125
Baseline,2149000
Lotus,8419750
Baseline,1870959
Lotus,6476042
Baseline,2429125
Lotus,9300500
Baseline,1469292
Lotus,6221292
Baseline,2193750
Lotus,7734292
Baseline,1207500
Lotus,6260000
Baseline,2176500
Lotus,8047875
Baseline,1328500
Lotus,5902917
Baseline,2454417
Lotus,8398292
Baseline,1369208
Lotus,5755833
Baseline,1364625
Lotus,6372833
Baseline,1630125
Lotus,6467333
Baseline,2304334
Lotus,8089417
Baseline,1575375
Lotus,7037083
Baseline,724541
Lotus,4533416
Baseline,1073625
Lotus,5162375
Baseline,743583
Lotus,5146875
Baseline,859833
Lotus,5305708
Baseline,2020666
Lotus,8453625
Baseline,1296375
Lotus,6258250
Baseline,2124000
Lotus,8804125
Baseline,1314375
Lotus,5303167
Baseline,2235958
Lotus,8058458
Baseline,1893042
Lotus,5969042
Baseline,1866834
Lotus,10090459
Baseline,1620125
Lotus,7060208
Baseline,2013500
Lotus,6984125
Baseline,788417
Lotus,4211917
Baseline,826333
Lotus,6048916
Baseline,1325375
Lotus,5998125
Baseline,2304125
Lotus,8657375
Baseline,1353125
Lotus,5833625
Baseline,1086875
Lotus,4732125
Baseline,1538292
Lotus,6317083
Baseline,2125500
Lotus,8099333
Baseline,1374292
Lotus,6082584
Baseline,2101833
Lotus,10055250
Baseline,1450542
Lotus,5811209
Baseline,1304958
Lotus,6179583
Baseline,1536458
Lotus,5816833
Baseline,2206708
Lotus,9114417
Baseline,1528958
Lotus,6188041
Baseline,1991583
Lotus,8329041
Baseline,1172375
Lotus,5424208
Baseline,2468833
Lotus,8312583
Baseline,1181083
Lotus,7484125
Baseline,1718042
Lotus,6630042
Baseline,1486750
Lotus,7449416
Baseline,1307333
Lotus,6432000
Baseline,1065750
Lotus,5221083
Baseline,2019750
Lotus,7686708
Baseline,1614750
Lotus,6965416
Baseline,2143875
Lotus,8242583
Baseline,1327458
Lotus,5396708
Baseline,2274041
Lotus,8084666
Baseline,1794458
Lotus,8854583
Baseline,2030000
Lotus,7998458
Baseline,1728750
Lotus,7370292
Baseline,2288666
Lotus,7638291
Baseline,1840000
Lotus,6700083
Baseline,2249000
Lotus,8837542
Baseline,1465375
Lotus,5943875
Baseline,2465166
Lotus,10491250
Baseline,1663292
Lotus,6108833
Baseline,2027333
Lotus,8963625
Baseline,1296250
Lotus,6329708
Baseline,2106333
Lotus,8106583
Baseline,1873292
Lotus,7866625
Baseline,1764042
Lotus,6556709
Baseline,1440834
Lotus,6597167
Baseline,2124292
Lotus,7598167
Baseline,1119291
Lotus,7367500
Baseline,1974625
Lotus,7801750
Baseline,1412708
Lotus,6006542
Baseline,2703958
Lotus,8606833
Baseline,1624125
Lotus,7541667
Baseline,1610541
Lotus,8628333
Baseline,1662791
Lotus,6083833
Baseline,2021708
Lotus,11304291
Baseline,1673333
Lotus,6945875
Baseline,1911750
Lotus,7869792
Baseline,1106625
Lotus,5141958
Baseline,1914583
Lotus,9232000
Baseline,1754334
Lotus,7238167
Baseline,1828458
Lotus,16397250
Baseline,1576125
Lotus,7672375
Baseline,1964667
Lotus,10938667
Baseline,1396709
Lotus,6537750
Baseline,2090500
Lotus,8284834
Baseline,1765167
Lotus,7512167
Baseline,1938292
Lotus,7694875
Baseline,1456084
Lotus,8138917
Baseline,2126834
Lotus,8049542
Baseline,1303958
Lotus,6419458
Baseline,2309291
Lotus,7712333
Baseline,9735917
Lotus,15020667
Baseline,1797542
Lotus,6742334
Baseline,1611000
Lotus,5601333
Baseline,2456000
Lotus,8294542
Baseline,10166167
Lotus,16468792
Baseline,1477458
Lotus,6870542
Baseline,1375083
Lotus,5741083
Baseline,1891583
Lotus,9571333
Baseline,1192583
Lotus,7244416
Baseline,1946833
Lotus,7231500
Baseline,1660666
Lotus,6456666
Baseline,2475958
Lotus,10097875
Baseline,1324792
Lotus,6505875
Baseline,1531833
Lotus,7909791
Baseline,1785250
Lotus,7514917
Baseline,1525916
Lotus,6526541
Baseline,1431625
Lotus,7126875
Baseline,2879750
Lotus,8828916
Baseline,994833
Lotus,8261541
Baseline,8560417
Lotus,12284667
Baseline,1284916
Lotus,5455500
Baseline,1753333
Lotus,8721166
Baseline,1276500
Lotus,5967125
Baseline,2144000
Lotus,9283125
Baseline,1192167
Lotus,5867750
Baseline,2508250
Lotus,8366042
Baseline,1108625
Lotus,6028750
Baseline,1960125
Lotus,7704375
Baseline,1429417
Lotus,5864167
Baseline,1293125
Lotus,6774000
Baseline,1396167
Lotus,5627667
Baseline,1933208
Lotus,9000250
Baseline,1305416
Lotus,5729208
Baseline,2128917
Lotus,7989792
Baseline,1464417
Lotus,6355667
Baseline,2124167
Lotus,9256583
Baseline,1249709
Lotus,5403792
Baseline,1968459
Lotus,8585584
Baseline,1405375
Lotus,5522125
Baseline,1929125
Lotus,7218083
Baseline,1903667
Lotus,7799083
Baseline,1957875
Lotus,9793500
Baseline,1797459
Lotus,7845875
Baseline,1964750
Lotus,8081708
Baseline,1631167
Lotus,6783542
Baseline,2046792
Lotus,9792875
Baseline,1245875
Lotus,6437583
Baseline,2045042
Lotus,7706542
Baseline,1346709
Lotus,6949834
Baseline,2017291
Lotus,9027708
Baseline,1085875
Lotus,6046041
Baseline,2173833
Lotus,7745708
Baseline,1288083
Lotus,7300541
Baseline,944959
Lotus,5108375
Baseline,1205500
Lotus,5839375
Baseline,2212792
Lotus,8063375
Baseline,1494417
Lotus,7437417
Baseline,2374334
Lotus,12007417
Baseline,1458583
Lotus,5626708
Baseline,2157375
Lotus,7893875
Baseline,1337250
Lotus,6354375
Baseline,1933916
Lotus,10049208
Baseline,1305875
Lotus,6019583
Baseline,1805833
Lotus,7467542
Baseline,1723917
Lotus,7417500
Baseline,1835917
Lotus,7733667
Baseline,1711042
Lotus,6731042
Baseline,1835917
Lotus,9120417
Baseline,1585292
Lotus,6565375
Baseline,1905750
Lotus,9182333
Baseline,1048208
Lotus,5322667
Baseline,1877708
Lotus,8812042
Baseline,1325625
Lotus,6252000
Baseline,1913542
Lotus,9844708
Baseline,1265042
Lotus,5941000
Baseline,1894000
Lotus,8528917
Baseline,1131750
Lotus,7131958
Baseline,1791333
Lotus,6798833
Baseline,1682875
Lotus,6648167
Baseline,2194625
Lotus,8125833
Baseline,1308333
Lotus,6135625
Baseline,1895917
Lotus,9473375
Baseline,1463333
Lotus,6286833
Baseline,1955417
Lotus,9107125
Baseline,1719416
Lotus,5820291
Baseline,1974958
Lotus,7466666
Baseline,1517625
Lotus,6902667
Baseline,2266292
Lotus,7786167
Baseline,1830791
Lotus,7559541
Baseline,2082083
Lotus,8358291
Baseline,1876542
Lotus,12858208
Baseline,1115000
Lotus,5739625
Baseline,1447917
Lotus,6828667
Baseline,2056583
Lotus,7841417
Baseline,1034084
Lotus,5212167
Baseline,1268542
Lotus,7263375
Baseline,1283334
Lotus,5666792
Baseline,2436459
Lotus,8494625
Baseline,1308083
Lotus,6231125
Baseline,1665042
Lotus,11087667
Baseline,53858333
Lotus,57978833
Baseline,1307000
Lotus,7022959
Baseline,1845292
Lotus,6954917
Baseline,2082000
Lotus,7234166
Baseline,1296084
Lotus,5148167
Baseline,1407833
Lotus,6383125
Baseline,1598542
Lotus,5908792
Baseline,2305875
Lotus,11947042
Baseline,1214875
Lotus,6600292
Baseline,2096208
Lotus,10475916
Baseline,1368250
Lotus,5700041
Baseline,1914500
Lotus,7657459
Baseline,1206250
Lotus,5140833
Baseline,1970916
Lotus,8881375
Baseline,1598750
Lotus,7504208
Baseline,2094125
Lotus,8437125
Baseline,1479042
Lotus,5521917
Baseline,1712416
Lotus,7559666
Baseline,1433875
Lotus,5687000
Baseline,1227667
Lotus,5300792
Baseline,965792
Lotus,5517959
Baseline,2015500
Lotus,7818167
Baseline,1260500
Lotus,5481250
Baseline,2265375
Lotus,7766375
Baseline,1430416
Lotus,6450875
Baseline,1978333
Lotus,7717916
Baseline,1363958
Lotus,6947916
Baseline,2096125
Lotus,7419667
Baseline,1111916
Lotus,5891250
Baseline,2061000
Lotus,8446542
Baseline,1634834
Lotus,6960959
Baseline,2063958
Lotus,7737916
Baseline,2031500
Lotus,7334500
Baseline,2099208
Lotus,7498458
Baseline,1236291
Lotus,5607208
Baseline,2391167
Lotus,8838750
Baseline,1880667
Lotus,7284292
Baseline,2103666
Lotus,7740666
Baseline,1289792
Lotus,6752292
Baseline,2142583
Lotus,7640458
Baseline,1203667
Lotus,6079000
Baseline,1855709
Lotus,7040084
Baseline,1888625
Lotus,7750500
Baseline,1485625
Lotus,6876541
Baseline,1488667
Lotus,6365958
Baseline,2195250
Lotus,9141583
Baseline,935584
Lotus,5806375
Baseline,2250209
Lotus,7587709
Baseline,1210416
Lotus,5551500
Baseline,2108875
Lotus,7661625
Baseline,1474166
Lotus,5929833
Baseline,2143042
Lotus,7932584
Baseline,1113292
Lotus,5555917
Baseline,963000
Lotus,6852417
Baseline,1230625
Lotus,5899834
Baseline,2144833
Lotus,7848875
Baseline,955042
Lotus,5879792
Baseline,1847834
Lotus,7874084
Baseline,1459375
Lotus,7346875
Baseline,1913083
Lotus,8209500
Baseline,1492917
Lotus,6355167
Baseline,1573625
Lotus,6749833
Baseline,1213125
Lotus,5598250
Baseline,2497792
Lotus,8088458
Baseline,871125
Lotus,6038584
Baseline,2678959
Lotus,9628584
Baseline,1247833
Lotus,5602750
Baseline,1815083
Lotus,7462667
Baseline,1829375
Lotus,6393041
Baseline,1882250
Lotus,7194708
Baseline,949584
Lotus,6572334
Baseline,1877083
Lotus,8712375
Baseline,1654334
Lotus,7774959
Baseline,1752042
Lotus,8579500
Baseline,1255334
Lotus,5729000
Baseline,1822542
Lotus,7914167
Baseline,1613000
Lotus,6427542
Baseline,2015708
Lotus,7877708
Baseline,1463917
Lotus,6668625
Baseline,1949000
Lotus,7462791
Baseline,1149292
Lotus,5783250
Baseline,1157750
Lotus,4963750
Baseline,1425792
Lotus,6015542
Baseline,2073125
Lotus,9203792
Baseline,1113416
Lotus,6017833
Baseline,2142333
Lotus,8132541
Baseline,1222750
Lotus,5577250
Baseline,2140458
Lotus,8867916
Baseline,1518125
Lotus,6099417
Baseline,1987875
Lotus,8751750
Baseline,1478958
Lotus,5731042
Baseline,2098125
Lotus,8877417
Baseline,1896625
Lotus,7020792
Baseline,1029833
Lotus,4805000
Baseline,1237334
Lotus,5939875
Baseline,1892333
Lotus,7872000
Baseline,1487834
Lotus,6394042
Baseline,1928042
Lotus,8883709
Baseline,1484791
Lotus,6085583
Baseline,1988750
Lotus,7178292
Baseline,1238500
Lotus,5826750
Baseline,2058125
Lotus,8652542
Baseline,2127000
Lotus,7982125
Baseline,2322667
Lotus,8057417
Baseline,1455667
Lotus,8004625
Baseline,1511625
Lotus,8851583
Baseline,1889291
Lotus,7275541
Baseline,2006666
Lotus,7353791
Baseline,1819875
Lotus,9042417
Baseline,2140917
Lotus,9239500
Baseline,1277042
Lotus,5733375
Baseline,2043375
Lotus,7059875
Baseline,1379958
Lotus,6949541
Baseline,2060416
Lotus,7430250
Baseline,1250125
Lotus,6046791
Baseline,2053625
Lotus,7849208
Baseline,1593375
Lotus,6689125
Baseline,2159292
Lotus,9186834
Baseline,1216209
Lotus,5588459
Baseline,1425125
Lotus,7845000
Baseline,1843250
Lotus,8201417
Baseline,2102292
Lotus,8993167
Baseline,1373916
Lotus,5482750
Baseline,1937125
Lotus,9258750
Baseline,1407625
Lotus,6371958
Baseline,2090792
Lotus,9829459
Baseline,957750
Lotus,5457541
Baseline,1982500
Lotus,8564584
Baseline,1640958
Lotus,7672958
Baseline,6470417
Lotus,14963834
Baseline,1329417
Lotus,6570584
Baseline,2034083
Lotus,7696458
Baseline,942500
Lotus,5958625
Baseline,2094041
Lotus,8325833
Baseline,1416792
Lotus,7511042
Baseline,1952333
Lotus,7737083
Baseline,1301916
Lotus,5805375
Baseline,1974833
Lotus,7202916
Baseline,1427542
Lotus,5532625
Baseline,2239416
Lotus,9749708
Baseline,2048666
Lotus,7862708
Baseline,2063250
Lotus,7613875
Baseline,923125
Lotus,5785541
Baseline,976083
Lotus,5103791
Baseline,855292
Lotus,5243792
Baseline,2123583
Lotus,10485000
Baseline,1401958
Lotus,7526291
Baseline,2275958
Lotus,9647875
Baseline,1158750
Lotus,5928959
Baseline,1220666
Lotus,6170125
Baseline,1367833
Lotus,6421291
Baseline,1967083
Lotus,9264875
Baseline,1477459
Lotus,6084167
Baseline,1864625
Lotus,8853917
Baseline,2014042
Lotus,7235125
Baseline,2004583
Lotus,8722458
Baseline,1424750
Lotus,6561125
Baseline,1779167
Lotus,6012292
Baseline,1563167
Lotus,6608125
Baseline,2163708
Lotus,8033916
Baseline,1792208
Lotus,7670375
Baseline,1853000
Lotus,7748417
Baseline,980416
Lotus,5945958
Baseline,1918375
Lotus,6556125
Baseline,1224542
Lotus,5381584
Baseline,2238917
Lotus,7972250
Baseline,1028375
Lotus,5323750
Baseline,1148125
Lotus,5390083
Baseline,1124083
Lotus,6065833
Baseline,1877708
Lotus,7066708
Baseline,1251583
Lotus,6456666
Baseline,1985250
Lotus,7736167
Baseline,835708
Lotus,5257625
Baseline,867833
Lotus,6098542
Baseline,1094542
Lotus,4887083
Baseline,1139417
Lotus,5795709
Baseline,1367000
Lotus,7066792
Baseline,810125
Lotus,5648250
Baseline,1435750
Lotus,6756917
Baseline,1169167
Lotus,5491292
Baseline,1669500
Lotus,6581833
Baseline,1392625
Lotus,7539625
Baseline,1115750
Lotus,6172666
Baseline,2000667
Lotus,7888834
Baseline,1144125
Lotus,6399875
Baseline,1221083
Lotus,5951958
Baseline,1471666
Lotus,6335083
Baseline,2072500
Lotus,10951959
Baseline,1246958
Lotus,5195000
Baseline,2018125
Lotus,7719917
Baseline,1193625
Lotus,5906584
Baseline,2366125
Lotus,12385125
Baseline,1606000
Lotus,6785583
Baseline,2079917
Lotus,7500750
Baseline,1542000
Lotus,5996375
Baseline,2036083
Lotus,9357083
Baseline,2148875
Lotus,7057375
Baseline,1661167
Lotus,9185250
Baseline,2016500
Lotus,22788333
Baseline,2522167
Lotus,9127750
Baseline,1179792
Lotus,5242250
Baseline,2172125
Lotus,9352042
Baseline,1374000
Lotus,7852500
Baseline,2143084
Lotus,7809875
Baseline,1726417
Lotus,6649667
Baseline,1382958
Lotus,6377875
Baseline,1042750
Lotus,5179500
Baseline,2079666
Lotus,7827208
Baseline,1313208
Lotus,6768708
Baseline,1880417
Lotus,8201334
Baseline,942375
Lotus,5624208
Baseline,2020291
Lotus,8836666
Baseline,1241625
Lotus,6661583
Baseline,2283250
Lotus,8394250
Baseline,1564500
Lotus,6257834
Baseline,44708750
Lotus,51140708
Baseline,1334458
Lotus,6695792
Baseline,2465083
Lotus,7855292
Baseline,1579666
Lotus,7385708
Baseline,1623500
Lotus,6507333
Baseline,1727417
Lotus,7687125
Baseline,1831083
Lotus,7239250
Baseline,1349458
Lotus,5619083
Baseline,2105791
Lotus,7663500
Baseline,1335000
Lotus,6374584
Baseline,2013750
Lotus,9227500
Baseline,918000
Lotus,5475917
Baseline,2123542
Lotus,8204125
Baseline,1310875
Lotus,6069250
Baseline,2528833
Lotus,9274417
Baseline,1215667
Lotus,5599417
Baseline,1579791
Lotus,6639291
Baseline,1671458
Lotus,7638041
Baseline,1263542
Lotus,5463500
Baseline,1553125
Lotus,6443959
Baseline,1901125
Lotus,8856084
Baseline,1736000
Lotus,10543625
Baseline,2181041
Lotus,7333583
Baseline,1630542
Lotus,6637375
Baseline,2100291
Lotus,7830500
Baseline,1103041
Lotus,6041208
Baseline,2206792
Lotus,7740500
Baseline,1456667
Lotus,5595500
Baseline,671625
Lotus,3981250
Baseline,957333
Lotus,4600458
Baseline,806625
Lotus,4512209
Baseline,1155250
Lotus,5042625
Baseline,1956792
Lotus,9771375
Baseline,2134583
Lotus,7304792
Baseline,2052000
Lotus,9441208
Baseline,1799958
Lotus,7056625
Baseline,1879500
Lotus,9284750
Baseline,1414333
Lotus,6259833
Baseline,1808875
Lotus,7887666
Baseline,1773167
Lotus,7095084
Baseline,744791
Lotus,4404916
Baseline,1490208
Lotus,6610375
Baseline,1636666
Lotus,6888083
Baseline,2011083
Lotus,7550416
Baseline,842041
Lotus,4193375
Baseline,1006875
Lotus,4974083
Baseline,2324792
Lotus,8128042
Baseline,1422167
Lotus,7328250
Baseline,1849291
Lotus,9700958
Baseline,906291
Lotus,6550000
Baseline,2070666
Lotus,7342791
Baseline,1732792
Lotus,7076667
Baseline,1889625
Lotus,8515334
Baseline,2631083
Lotus,7345667
Baseline,1978125
Lotus,7024250
Baseline,1383959
Lotus,6614209
Baseline,1893333
Lotus,8302750
Baseline,1486000
Lotus,6259667
Baseline,1922584
Lotus,7863792
Baseline,1425000
Lotus,5697917
Baseline,2132958
Lotus,7573666
Baseline,1318792
Lotus,5325709
Baseline,712500
Lotus,3595250
Baseline,1027709
Lotus,5533584
Baseline,2090375
Lotus,7996292
Baseline,1723084
Lotus,7452334
Baseline,1465167
Lotus,7597708
Baseline,1622375
Lotus,6811792
Baseline,2234917
Lotus,9242583
Baseline,1951416
Lotus,7382708
Baseline,1730708
Lotus,8934833
Baseline,1184375
Lotus,5206500
Baseline,1980541
Lotus,7442875
Baseline,1342792
Lotus,6750375
Baseline,2023250
Lotus,7732292
Baseline,1488375
Lotus,6544416
Baseline,1676042
Lotus,7517000
Baseline,1733333
Lotus,7124041
Baseline,1415042
Lotus,6427375
Baseline,1228750
Lotus,6085583
Baseline,1561708
Lotus,5919917
Baseline,1405208
Lotus,5370416
Baseline,2376292
Lotus,9337958
Baseline,1344833
Lotus,5851958
Baseline,2377750
Lotus,9425625
Baseline,1252334
Lotus,7389417
Baseline,2245083
Lotus,8970041
Baseline,1108875
Lotus,7007792
Baseline,1761917
Lotus,9216834
Baseline,1457292
Lotus,6622833
Baseline,2109750
Lotus,7819208
Baseline,1139333
Lotus,5446875
Baseline,1778208
Lotus,7382583
Baseline,1201125
Lotus,6515458
Baseline,2128542
Lotus,12102834
Baseline,1454541
Lotus,5352083
Baseline,2268458
Lotus,8764958
Baseline,1978750
Lotus,8429375
Baseline,2527042
Lotus,9457542
Baseline,1194834
Lotus,5524292
Baseline,1926250
Lotus,7940958
Baseline,650709
Lotus,3826917
Baseline,683125
Lotus,4857708
Baseline,804583
Lotus,4312333
Baseline,772708
Lotus,4637333
Baseline,1395042
Lotus,6069542
Baseline,2045000
Lotus,7520792
Baseline,1082584
Lotus,5400750
Baseline,1871125
Lotus,8630459
Baseline,1052208
Lotus,6277500
Baseline,2020375
Lotus,8593333
Baseline,1413166
Lotus,6687625
Baseline,2070625
Lotus,8003458
Baseline,1736166
Lotus,6896000
Baseline,1694416
Lotus,8303125
Baseline,1795416
Lotus,7209750
Baseline,1928292
Lotus,8315000
Baseline,1624917
Lotus,6681417
Baseline,1974875
Lotus,8594208
Baseline,1565958
Lotus,6828042
Baseline,1924333
Lotus,8561083
Baseline,1762167
Lotus,6540417
Baseline,2023958
Lotus,8678917
Baseline,1042833
Lotus,6554042
Baseline,1976334
Lotus,8401375
Baseline,1300958
Lotus,6102875
Baseline,1968167
Lotus,9163917
Baseline,1519167
Lotus,9086334
Baseline,1847000
Lotus,6333958
Baseline,901417
Lotus,7595875
Baseline,1902917
Lotus,7707333
Baseline,1425375
Lotus,7388708
Baseline,1467500
Lotus,6275709
Baseline,1366917
Lotus,6675167
Baseline,1314417
Lotus,5871959
Baseline,1463458
Lotus,6426000
Baseline,1881500
Lotus,8717542
Baseline,1722458
Lotus,6189041
Baseline,1509250
Lotus,7004041
Baseline,1661417
Lotus,6980583
Baseline,887584
Lotus,4416584
Baseline,1403542
Lotus,6506708
Baseline,1814834
Lotus,10602084
Baseline,1160292
Lotus,6038042
Baseline,1980291
Lotus,7374083
Baseline,1553750
Lotus,6593458
Baseline,1613083
Lotus,7439417
Baseline,703416
Lotus,3968500
Baseline,1741375
Lotus,7923250
Baseline,1556625
Lotus,7245917
Baseline,1870250
Lotus,7093583
Baseline,1461042
Lotus,5954708
Baseline,1473333
Lotus,6022167
Baseline,932250
Lotus,5596625
Baseline,2072750
Lotus,8238583
Baseline,1215875
Lotus,6112041
Baseline,2087250
Lotus,8265500
Baseline,1032917
Lotus,5107792
Baseline,1789459
Lotus,8328250
Baseline,1059959
Lotus,6331792
Baseline,1640750
Lotus,6733750
Baseline,1306083
Lotus,5972375
Baseline,1773584
Lotus,7028167
Baseline,1537541
Lotus,6217750
Baseline,2012958
Lotus,8764958
Baseline,1813625
Lotus,7149583
Baseline,1256417
Lotus,7222292
Baseline,1010083
Lotus,5639667
Baseline,1557042
Lotus,6495667
Baseline,3036583
Lotus,13957583
Baseline,1798791
Lotus,8919666
Baseline,894333
Lotus,4479083
Baseline,1450250
Lotus,5944375
Baseline,1464292
Lotus,6547334
Baseline,1941791
Lotus,8668083
Baseline,1293208
Lotus,6228208
Baseline,1046084
Lotus,5065792
Baseline,2530000
Lotus,6753750
Baseline,1492000
Lotus,6204583
Baseline,1331042
Lotus,7298250
Baseline,1655208
Lotus,9167125
Baseline,1157166
Lotus,6484916
Baseline,840834
Lotus,4106459
Baseline,1244917
Lotus,6096584
Baseline,2335833
Lotus,8803875
Baseline,1324125
Lotus,6652417
Baseline,1764916
Lotus,7242916
Baseline,2544083
Lotus,8050458
Baseline,2137708
Lotus,10984375
Baseline,1090000
Lotus,6493334
Baseline,1204375
Lotus,5368542
Baseline,1338375
Lotus,5328292
Baseline,1442250
Lotus,5667417
Baseline,1398375
Lotus,6792750
Baseline,2105584
Lotus,9208542
Baseline,1228125
Lotus,6451208
