topic,time_ns
Lotus,6785542
Baseline,1437458
Lotus,6017041
Baseline,1966166
Lotus,7588250
Baseline,2513041
Lotus,9741416
Baseline,1471458
Lotus,6026875
Baseline,2523625
Lotus,10150375
Baseline,1668916
Lotus,6310708
Baseline,2494000
Lotus,9210291
Baseline,1798334
Lotus,6179584
Baseline,789083
Lotus,3814916
Baseline,888208
Lotus,5223833
Baseline,1616500
Lotus,8471458
Baseline,1247792
Lotus,5971708
Baseline,2746791
Lotus,8292875
Baseline,1572375
Lotus,6350750
Baseline,2453584
Lotus,8500125
Baseline,1641834
Lotus,9259125
Baseline,2609375
Lotus,9867250
Baseline,1548667
Lotus,7542125
Baseline,2760708
Lotus,8275083
Baseline,1614250
Lotus,6779833
Baseline,2764375
Lotus,8656667
Baseline,1948458
Lotus,7533375
Baseline,2549625
Lotus,9502375
Baseline,1624125
Lotus,6776750
Baseline,2188792
Lotus,7695209
Baseline,1453458
Lotus,6133625
Baseline,2603792
Lotus,8026500
Baseline,1832792
Lotus,6780375
Baseline,2361958
Lotus,9015333
Baseline,1827291
Lotus,7187583
Baseline,2897917
Lotus,9482750
Baseline,2208708
Lotus,8777541
Baseline,2243750
Lotus,8974333
Baseline,7767000
Lotus,13202375
Baseline,2669667
Lotus,9583375
Baseline,1714125
Lotus,7419875
Baseline,2334292
Lotus,8424167
Baseline,1416083
Lotus,6087750
Baseline,1564459
Lotus,7992167
Baseline,1452708
Lotus,6560708
Baseline,2563292
Lotus,10395542
Baseline,1601333
Lotus,6256833
Baseline,2644792
Lotus,10500667
Baseline,1660417
Lotus,7233375
Baseline,2659833
Lotus,9692458
Baseline,2219875
Lotus,7248667
Baseline,2275750
Lotus,9108375
Baseline,1576917
Lotus,6351583
Baseline,3101250
Lotus,10554208
Baseline,1858000
Lotus,7052542
Baseline,2601291
Lotus,8705666
Baseline,1649750
Lotus,7905333
Baseline,2464625
Lotus,8716125
Baseline,2002958
Lotus,7670792
Baseline,2421125
Lotus,8507916
Baseline,1542292
Lotus,5945208
Baseline,1523667
Lotus,6489583
Baseline,1949000
Lotus,7461083
Baseline,1828292
Lotus,6939709
Baseline,1848625
Lotus,6941917
Baseline,2825166
Lotus,8597958
Baseline,1698625
Lotus,6570708
Baseline,1046042
Lotus,6631333
Baseline,1527375
Lotus,6109667
Baseline,2542375
Lotus,7761667
Baseline,1472583
Lotus,6281125
Baseline,1727167
Lotus,8967875
Baseline,1793750
Lotus,6409916
Baseline,2563833
Lotus,9093125
Baseline,1949708
Lotus,7188542
Baseline,2619834
Lotus,9036417
Baseline,1491125
Lotus,6273208
Baseline,2849833
Lotus,10400792
Baseline,1795917
Lotus,6189500
Baseline,2485875
Lotus,10218625
Baseline,1306500
Lotus,7442083
Baseline,1488791
Lotus,8045958
Baseline,1313583
Lotus,6872833
Baseline,2473166
Lotus,10462041
Baseline,1787583
Lotus,6295583
Baseline,852250
Lotus,5527041
Baseline,1484166
Lotus,6106291
Baseline,2392541
Lotus,8832916
Baseline,1672833
Lotus,6257542
Baseline,2739625
Lotus,8315375
Baseline,1020042
Lotus,5158625
Baseline,1020208
Lotus,5220917
Baseline,1705000
Lotus,8308375
Baseline,2851667
Lotus,9457250
Baseline,1752375
Lotus,6705792
Baseline,2375833
Lotus,8087917
Baseline,1651667
Lotus,6422667
Baseline,2300333
Lotus,8841792
Baseline,1678917
Lotus,6070083
Baseline,2465459
Lotus,8581125
Baseline,1595958
Lotus,8794208
Baseline,2311500
Lotus,18073375
Baseline,1470250
Lotus,6037208
Baseline,2610625
Lotus,10204709
Baseline,1498250
Lotus,6458500
Baseline,2823042
Lotus,9802417
Baseline,1517750
Lotus,6275750
Baseline,2270000
Lotus,9270041
Baseline,1790959
Lotus,7254875
Baseline,2534250
Lotus,10410125
Baseline,1535250
Lotus,6805583
Baseline,2530750
Lotus,9760833
Baseline,1448875
Lotus,6135333
Baseline,2298750
Lotus,8993292
Baseline,1664333
Lotus,6934958
Baseline,2555750
Lotus,10025667
Baseline,1624875
Lotus,7117625
Baseline,2511459
Lotus,9830584
Baseline,1545208
Lotus,6428750
Baseline,2138708
Lotus,7878958
Baseline,2089875
Lotus,9672542
Baseline,2380625
Lotus,8867125
Baseline,1965166
Lotus,6433458
Baseline,2543292
Lotus,9286083
Baseline,2002125
Lotus,7219125
Baseline,2459292
Lotus,10070792
Baseline,1381417
Lotus,6804125
Baseline,2455625
Lotus,7801375
Baseline,2038500
Lotus,7317500
Baseline,2501958
Lotus,9160583
Baseline,1694583
Lotus,6251041
Baseline,3293375
Lotus,10254833
Baseline,1360666
Lotus,5874666
Baseline,1429375
Lotus,5678083
Baseline,1321083
Lotus,7762375
Baseline,2418416
Lotus,8928750
Baseline,1382375
Lotus,6062167
Baseline,2423792
Lotus,8839750
Baseline,1682541
Lotus,8158791
Baseline,2411500
Lotus,10611958
Baseline,1776834
Lotus,7722042
Baseline,2392375
Lotus,10484500
Baseline,2100459
Lotus,7755584
Baseline,2913667
Lotus,9480458
Baseline,1581542
Lotus,6405708
Baseline,2319667
Lotus,7875458
Baseline,1432375
Lotus,8155958
Baseline,2818500
Lotus,9423250
Baseline,2138750
Lotus,7775167
Baseline,2710958
Lotus,8927000
Baseline,1523833
Lotus,6339083
Baseline,2362583
Lotus,8500042
Baseline,1473542
Lotus,5826209
Baseline,1477792
Lotus,7649583
Baseline,1904959
Lotus,6475209
Baseline,2527291
Lotus,8193458
Baseline,962875
Lotus,5994625
Baseline,862667
Lotus,6316459
Baseline,1316083
Lotus,6633250
Baseline,1362625
Lotus,7614791
Baseline,1808959
Lotus,7611542
Baseline,1392333
Lotus,7007333
Baseline,2082209
Lotus,8218542
Baseline,2481167
Lotus,9644625
Baseline,1585209
Lotus,6575959
Baseline,2025042
Lotus,6430625
Baseline,1568125
Lotus,7879208
Baseline,1675625
Lotus,6949958
Baseline,1351875
Lotus,6047667
Baseline,2414333
Lotus,10050708
Baseline,2062708
Lotus,7135666
Baseline,2206625
Lotus,7297417
Baseline,1334584
Lotus,6578042
Baseline,2422000
Lotus,10530667
Baseline,1300375
Lotus,6132750
Baseline,2520916
Lotus,8047833
Baseline,1918292
Lotus,7748583
Baseline,2472417
Lotus,9115834
Baseline,1557250
Lotus,6909792
Baseline,2045541
Lotus,7442333
Baseline,1660750
Lotus,6433708
Baseline,2820583
Lotus,9262292
Baseline,1342125
Lotus,6365500
Baseline,2343166
Lotus,15500250
Baseline,1573375
Lotus,6974417
Baseline,1436000
Lotus,5995292
Baseline,2103791
Lotus,7216333
Baseline,2056000
Lotus,7398709
Baseline,1719625
Lotus,7278625
Baseline,2479916
Lotus,8295958
Baseline,1158625
Lotus,5217958
Baseline,2499250
Lotus,9345125
Baseline,2222958
Lotus,7675000
Baseline,2884459
Lotus,9290292
Baseline,889709
Lotus,5367375
Baseline,815958
Lotus,5983875
Baseline,1039250
Lotus,7406417
Baseline,2261959
Lotus,8612125
Baseline,2109459
Lotus,8489750
Baseline,812458
Lotus,4368542
Baseline,1137250
Lotus,5777791
Baseline,1271875
Lotus,6233916
Baseline,1580958
Lotus,6520333
Baseline,2335125
Lotus,8745291
Baseline,1409166
Lotus,6963500
Baseline,1242709
Lotus,6878084
Baseline,1466875
Lotus,9184416
Baseline,2357625
Lotus,9718125
Baseline,1771709
Lotus,6601125
Baseline,880000
Lotus,5769416
Baseline,1144625
Lotus,5046375
Baseline,911917
Lotus,4401917
Baseline,1499625
Lotus,6814584
Baseline,2464250
Lotus,9187500
Baseline,857458
Lotus,4420083
Baseline,1894416
Lotus,8087166
Baseline,1626125
Lotus,6931416
Baseline,1569167
Lotus,6788250
Baseline,1444916
Lotus,7567000
Baseline,2129375
Lotus,7773250
Baseline,1816916
Lotus,7531958
Baseline,1573292
Lotus,6720000
Baseline,1423417
Lotus,5839500
Baseline,2291625
Lotus,9469459
Baseline,1570833
Lotus,8105833
Baseline,2405750
Lotus,9218375
Baseline,1026084
Lotus,4820167
Baseline,1358541
Lotus,5892958
Baseline,1409250
Lotus,5909125
Baseline,1996042
Lotus,11004334
Baseline,1719125
Lotus,7376291
Baseline,1983333
Lotus,8018333
Baseline,1697458
Lotus,6131042
Baseline,2210792
Lotus,8957875
Baseline,1634917
Lotus,6673833
Baseline,2453541
Lotus,8454208
Baseline,1753917
Lotus,7455958
Baseline,2434250
Lotus,8816250
Baseline,1224084
Lotus,7107500
Baseline,2299917
Lotus,8823958
Baseline,1350125
Lotus,6176500
Baseline,2284042
Lotus,7875625
Baseline,1362583
Lotus,6064666
Baseline,2127292
Lotus,7082042
Baseline,2152500
Lotus,8792541
Baseline,1671583
Lotus,7327458
Baseline,1577625
Lotus,6532084
Baseline,1735792
Lotus,6775959
Baseline,1550583
Lotus,6360000
Baseline,2580250
Lotus,9933292
Baseline,1507875
Lotus,6802542
Baseline,2283750
Lotus,8341709
Baseline,1417291
Lotus,6279416
Baseline,2323917
Lotus,8275208
Baseline,1442334
Lotus,5529459
Baseline,2465500
Lotus,8746041
Baseline,2254375
Lotus,8001625
Baseline,2478917
Lotus,10273000
Baseline,1508958
Lotus,6323541
Baseline,2487708
Lotus,8649042
Baseline,1774791
Lotus,6412125
Baseline,1692250
Lotus,8588500
Baseline,2067250
Lotus,7823875
Baseline,2162208
Lotus,8401625
Baseline,1356750
Lotus,5932875
Baseline,2169792
Lotus,9539625
Baseline,1596000
Lotus,6640542
Baseline,2317583
Lotus,9440041
Baseline,1666167
Lotus,6099292
Baseline,2061708
Lotus,8833208
Baseline,1366959
Lotus,6152750
Baseline,1920917
Lotus,7048458
Baseline,1789167
Lotus,6861833
Baseline,2320708
Lotus,9735083
Baseline,1384208
Lotus,5960375
Baseline,1423875
Lotus,6315083
Baseline,1820875
Lotus,7041125
Baseline,2329542
Lotus,9527000
Baseline,1678958
Lotus,7050083
Baseline,2603166
Lotus,8959250
Baseline,1480542
Lotus,5997125
Baseline,2376084
Lotus,9059542
Baseline,1788458
Lotus,6849625
Baseline,1851208
Lotus,8230791
Baseline,1420708
Lotus,7393291
Baseline,683167
Lotus,4042333
Baseline,1613625
Lotus,6379667
Baseline,2260792
Lotus,8367000
Baseline,2266875
Lotus,8818250
Baseline,2597084
Lotus,8824084
Baseline,996083
Lotus,5536791
Baseline,1762083
Lotus,6445083
Baseline,1357000
Lotus,5814042
Baseline,2201666
Lotus,9540666
Baseline,1579959
Lotus,6982459
Baseline,906667
Lotus,5567750
Baseline,1307166
Lotus,7440666
Baseline,1379083
Lotus,6065291
Baseline,1444250
Lotus,6898709
Baseline,2235292
Lotus,9952584
Baseline,1947750
Lotus,7731625
Baseline,2011709
Lotus,8101625
Baseline,1302917
Lotus,6448000
Baseline,2149083
Lotus,9547000
Baseline,1357834
Lotus,10884584
Baseline,1685167
Lotus,8855417
Baseline,1696459
Lotus,6375917
Baseline,1794917
Lotus,7342542
Baseline,1630792
Lotus,6684209
Baseline,1405375
Lotus,6844959
Baseline,1718750
Lotus,7012542
Baseline,2380583
Lotus,8768458
Baseline,1361792
Lotus,5528042
Baseline,2298542
Lotus,9103250
Baseline,1381916
Lotus,5965083
Baseline,2316541
Lotus,9150666
Baseline,1169417
Lotus,6495250
Baseline,2079625
Lotus,7100333
Baseline,1659708
Lotus,7418667
Baseline,1722334
Lotus,9830084
Baseline,1362875
Lotus,5751416
Baseline,2202250
Lotus,8316084
Baseline,1459625
Lotus,6684417
Baseline,1241792
Lotus,5496125
Baseline,1210666
Lotus,6113208
Baseline,2383250
Lotus,8853042
Baseline,1887542
Lotus,6570083
Baseline,2002250
Lotus,7881167
Baseline,1470292
Lotus,6398834
Baseline,1388875
Lotus,7019458
Baseline,1317500
Lotus,5430833
Baseline,2263666
Lotus,8511166
Baseline,1695208
Lotus,6827125
Baseline,2316042
Lotus,8785125
Baseline,1318584
Lotus,6598709
Baseline,1236083
Lotus,7414458
Baseline,1412959
Lotus,6115959
Baseline,2111625
Lotus,8322958
Baseline,1842083
Lotus,6546000
Baseline,2262667
Lotus,8275167
Baseline,1576708
Lotus,6865875
Baseline,2199833
Lotus,8304958
Baseline,1430250
Lotus,5721208
Baseline,2251750
Lotus,8088459
Baseline,1368916
Lotus,6269250
Baseline,2137666
Lotus,33084083
Baseline,1634292
Lotus,6208875
Baseline,2148959
Lotus,7247750
Baseline,1901250
Lotus,7355667
Baseline,2171417
Lotus,9145333
Baseline,1535000
Lotus,7037500
Baseline,2128166
Lotus,9097583
Baseline,1636167
Lotus,6912750
Baseline,2204417
Lotus,9053333
Baseline,1386375
Lotus,7117417
Baseline,2251209
Lotus,8804584
Baseline,1630541
Lotus,6358291
Baseline,2335416
Lotus,8428500
Baseline,1607625
Lotus,6145583
Baseline,2007166
Lotus,8057875
Baseline,1126167
Lotus,5726875
Baseline,1724875
Lotus,6716459
Baseline,1621375
Lotus,6046625
Baseline,1977667
Lotus,7725708
Baseline,1488458
Lotus,6742000
Baseline,2159167
Lotus,12016584
Baseline,1383291
Lotus,6137583
Baseline,2196750
Lotus,15013334
Baseline,2048708
Lotus,6680666
Baseline,1898458
Lotus,8813417
Baseline,1709833
Lotus,6315667
Baseline,2489417
Lotus,36738750
Baseline,1236000
Lotus,6183833
Baseline,2136417
Lotus,8727917
Baseline,1416666
Lotus,5808125
Baseline,1700542
Lotus,6310250
Baseline,1835584
Lotus,7080417
Baseline,2672208
Lotus,9715583
Baseline,1390667
Lotus,6094542
Baseline,2175833
Lotus,9364750
Baseline,1105667
Lotus,7463417
Baseline,2389459
Lotus,9909084
Baseline,1221209
Lotus,6245750
Baseline,2080542
Lotus,9208208
Baseline,1948583
Lotus,7391625
Baseline,2577875
Lotus,10815000
Baseline,1320416
Lotus,6361000
Baseline,2224375
Lotus,9280916
Baseline,1238250
Lotus,5826958
Baseline,2010542
Lotus,7578125
Baseline,1946625
Lotus,7843833
Baseline,2186625
Lotus,9097791
Baseline,1854042
Lotus,6916417
Baseline,2186375
Lotus,9124208
Baseline,1939292
Lotus,6391292
Baseline,2381041
Lotus,8893083
Baseline,1872000
Lotus,6256041
Baseline,2136458
Lotus,9146750
Baseline,1493916
Lotus,6376375
Baseline,1426083
Lotus,5956250
Baseline,1604125
Lotus,6985959
Baseline,2122917
Lotus,8958584
Baseline,1320625
Lotus,6495791
Baseline,2080042
Lotus,9815292
Baseline,1504334
Lotus,9571167
Baseline,2284333
Lotus,11147000
Baseline,1269625
Lotus,5806333
Baseline,1997375
Lotus,7190209
Baseline,1345833
Lotus,5756125
Baseline,1459625
Lotus,7446209
Baseline,1761417
Lotus,7107750
Baseline,2325541
Lotus,8288250
Baseline,1326167
Lotus,8067500
Baseline,1878208
Lotus,7470792
Baseline,1335083
Lotus,6108500
Baseline,2162916
Lotus,10743916
Baseline,1067625
Lotus,5400667
Baseline,2041458
Lotus,7846333
Baseline,1477875
Lotus,8273459
Baseline,2378958
Lotus,8905708
Baseline,1588667
Lotus,6256625
Baseline,2207500
Lotus,9397959
Baseline,1825000
Lotus,6162417
Baseline,2597667
Lotus,10289792
Baseline,1605958
Lotus,6322250
Baseline,2762042
Lotus,10549667
Baseline,1466208
Lotus,5905750
Baseline,2021334
Lotus,8553209
Baseline,1202375
Lotus,6039541
Baseline,2055958
Lotus,8840041
Baseline,1534708
Lotus,7157083
Baseline,2191292
Lotus,9516334
Baseline,1112792
Lotus,6085125
Baseline,2144125
Lotus,9171542
Baseline,1422833
Lotus,6905750
Baseline,1230209
Lotus,5262292
Baseline,1557084
Lotus,6809375
Baseline,1788917
Lotus,7068458
Baseline,1633958
Lotus,5803667
Baseline,1710958
Lotus,7734458
Baseline,1487208
Lotus,6737875
Baseline,2136083
Lotus,7607125
Baseline,1691125
Lotus,6561792
Baseline,819500
Lotus,4712667
Baseline,1121667
Lotus,5652542
Baseline,1945208
Lotus,9630291
Baseline,1483208
Lotus,6160292
Baseline,2092542
Lotus,8556125
Baseline,1742750
Lotus,6756250
Baseline,1995333
Lotus,9435500
Baseline,1343625
Lotus,5870917
Baseline,1393334
Lotus,6226875
Baseline,2054250
Lotus,7394125
Baseline,2297000
Lotus,10083042
Baseline,1738666
Lotus,7031375
Baseline,2207375
Lotus,9296458
Baseline,1287250
Lotus,5437167
Baseline,2301916
Lotus,10747458
Baseline,1617333
Lotus,6904583
Baseline,1991584
Lotus,7947000
Baseline,1169416
Lotus,6354125
Baseline,1974208
Lotus,6853375
Baseline,1850917
Lotus,6825208
Baseline,2155958
Lotus,8620500
Baseline,1851583
Lotus,7814542
Baseline,2242458
Lotus,9880167
Baseline,1629792
Lotus,6639208
Baseline,2013125
Lotus,10150083
Baseline,1436041
Lotus,6687833
Baseline,2123917
Lotus,7570959
Baseline,835667
Lotus,5911583
Baseline,1431292
Lotus,6848292
Baseline,1167834
Lotus,6127375
Baseline,1479041
Lotus,6084083
Baseline,1093292
Lotus,6079834
Baseline,1765833
Lotus,6756166
Baseline,1258875
Lotus,5868917
Baseline,2064625
Lotus,8430167
Baseline,1468916
Lotus,6197291
Baseline,1685541
Lotus,7050916
Baseline,1627666
Lotus,6213791
Baseline,2205459
Lotus,8140625
Baseline,1285875
Lotus,6019583
Baseline,1687292
Lotus,6397417
Baseline,1549583
Lotus,6848458
Baseline,2184750
Lotus,9568167
Baseline,1640875
Lotus,6160125
Baseline,2199833
Lotus,12512333
Baseline,1324625
Lotus,6405875
Baseline,1879875
Lotus,7042709
Baseline,1222500
Lotus,5950167
Baseline,2136375
Lotus,10827792
Baseline,1336833
Lotus,6402667
Baseline,2275417
Lotus,9454834
Baseline,1265875
Lotus,7712125
Baseline,2401042
Lotus,10092459
Baseline,1330125
Lotus,5583167
Baseline,2219208
Lotus,8660666
Baseline,1420625
Lotus,8015375
Baseline,2518209
Lotus,9052375
Baseline,1653709
Lotus,6885959
Baseline,1654333
Lotus,6839375
Baseline,1367167
Lotus,6190167
Baseline,2158750
Lotus,8825667
Baseline,2025166
Lotus,7693583
Baseline,2178291
Lotus,10319500
Baseline,1598541
Lotus,6698833
Baseline,2374000
Lotus,8730500
Baseline,1328667
Lotus,6532167
Baseline,2333375
Lotus,9820833
Baseline,1186833
Lotus,6017125
Baseline,2165959
Lotus,8183625
Baseline,1066834
Lotus,6497250
Baseline,1207042
Lotus,6878667
Baseline,1357792
Lotus,6193250
Baseline,2222125
Lotus,8634125
Baseline,1704583
Lotus,6097750
Baseline,2167541
Lotus,9424000
Baseline,1515000
Lotus,7032708
Baseline,2163958
Lotus,8073583
Baseline,1518708
Lotus,6319167
Baseline,1319875
Lotus,5701250
Baseline,2040542
Lotus,7597625
Baseline,813958
Lotus,5809625
Baseline,1195667
Lotus,6745250
Baseline,2243708
Lotus,10366333
Baseline,1174292
Lotus,5988667
Baseline,2005709
Lotus,9329375
Baseline,963125
Lotus,6918625
Baseline,2351000
Lotus,8380125
Baseline,1200750
Lotus,5965584
Baseline,2144750
Lotus,10301916
Baseline,1186625
Lotus,5395000
Baseline,2044750
Lotus,7588834
Baseline,2181958
Lotus,8157333
Baseline,2635000
Lotus,9284708
Baseline,1635584
Lotus,6605750
Baseline,2246709
Lotus,7575709
Baseline,1652875
Lotus,6221792
Baseline,2071458
Lotus,9368875
Baseline,1940875
Lotus,7815625
Baseline,2215958
Lotus,8183333
Baseline,1789917
Lotus,7253583
Baseline,2159458
Lotus,9305583
Baseline,1524125
Lotus,6442167
Baseline,2000125
Lotus,10917167
Baseline,1633875
Lotus,8130458
Baseline,2629958
Lotus,8660333
Baseline,1499917
Lotus,6304667
Baseline,2259333
Lotus,9179792
Baseline,1479750
Lotus,6903125
Baseline,1621500
Lotus,6067375
Baseline,1405792
Lotus,6068459
Baseline,2036541
Lotus,8777416
Baseline,1436041
Lotus,5969000
Baseline,2209042
Lotus,9679042
Baseline,1437958
Lotus,6258083
Baseline,1881500
Lotus,7898458
Baseline,1447209
Lotus,5973417
Baseline,2040000
Lotus,8122041
Baseline,1395834
Lotus,6041667
Baseline,2524709
Lotus,8583667
Baseline,1926291
Lotus,6923750
Baseline,2028458
Lotus,8632000
Baseline,1391833
Lotus,7528958
Baseline,2261542
Lotus,8788625
Baseline,1455042
Lotus,5811917
Baseline,2213500
Lotus,9269709
Baseline,1221375
Lotus,8925500
Baseline,2341542
Lotus,8805417
Baseline,1591208
Lotus,8114708
Baseline,1127292
Lotus,7573750
Baseline,1495667
Lotus,6441125
Baseline,2051083
Lotus,8780250
Baseline,1401000
Lotus,7415250
Baseline,2238416
Lotus,9715041
Baseline,2388875
Lotus,8134750
Baseline,1548167
Lotus,7978042
Baseline,1194709
Lotus,6814042
Baseline,2162250
Lotus,8376625
Baseline,1496333
Lotus,6683500
Baseline,2215375
Lotus,8672709
Baseline,1336166
Lotus,5976333
Baseline,2272000
Lotus,9171583
Baseline,1551875
Lotus,7035333
Baseline,2294667
Lotus,11043375
Baseline,1448042
Lotus,5958083
Baseline,2103167
Lotus,9354500
Baseline,1278959
Lotus,7026375
Baseline,1910375
Lotus,6678208
Baseline,1689750
Lotus,6994125
Baseline,2312334
Lotus,9979500
Baseline,1084750
Lotus,6501959
Baseline,2429875
Lotus,8682083
Baseline,1287042
Lotus,6849417
Baseline,2390792
Lotus,9976750
Baseline,1473500
Lotus,6728708
Baseline,2150292
Lotus,8639167
Baseline,1559667
Lotus,6069333
Baseline,2336000
Lotus,9143708
Baseline,2361292
Lotus,8830667
Baseline,1662000
Lotus,9046125
Baseline,1376708
Lotus,6310625
Baseline,2490208
Lotus,9187875
Baseline,1461500
Lotus,6091417
Baseline,2278125
Lotus,11160125
Baseline,1648625
Lotus,7524167
Baseline,2595542
Lotus,15798500
Baseline,1234583
Lotus,6854041
Baseline,2199583
Lotus,9489250
Baseline,1329875
Lotus,6534791
Baseline,2213709
Lotus,8617459
Baseline,1354625
Lotus,6242167
Baseline,2595000
Lotus,10583792
Baseline,1204500
Lotus,6317250
Baseline,1923625
Lotus,8191125
Baseline,1383208
Lotus,6044417
Baseline,2291083
Lotus,9448500
Baseline,1662708
Lotus,6828667
Baseline,2126000
Lotus,9281750
Baseline,1406041
Lotus,6046125
Baseline,32691084
Lotus,36919667
Baseline,1322333
Lotus,10798916
Baseline,2263542
Lotus,9525125
Baseline,1908916
Lotus,8019333
Baseline,2069417
Lotus,8891959
Baseline,1853042
Lotus,7353000
Baseline,1437625
Lotus,7532625
Baseline,1145625
Lotus,5918833
Baseline,2019875
Lotus,9405791
Baseline,1543042
Lotus,5932959
Baseline,2069458
Lotus,7933875
Baseline,1573000
Lotus,6075417
Baseline,2112792
Lotus,9097125
Baseline,1363208
Lotus,5840250
Baseline,1600209
Lotus,7425167
Baseline,877542
Lotus,6840125
Baseline,965708
Lotus,6884542
Baseline,2150166
Lotus,7750541
Baseline,1807000
Lotus,9610458
Baseline,1353584
Lotus,6222875
Baseline,1948208
Lotus,7383750
Baseline,1230959
Lotus,5479000
Baseline,2026833
Lotus,9493625
Baseline,1611916
Lotus,7349125
Baseline,1821459
Lotus,8124459
Baseline,1460791
Lotus,6512083
Baseline,2132167
Lotus,9743083
Baseline,1618125
Lotus,6147916
Baseline,2298375
Lotus,9395833
Baseline,1684542
Lotus,6521792
Baseline,2543875
Lotus,11480125
Baseline,1301875
Lotus,5516916
Baseline,2204042
Lotus,8006917
Baseline,1278291
Lotus,6493250
Baseline,1233459
Lotus,5725834
Baseline,1440334
Lotus,5922084
Baseline,2158458
Lotus,8459917
Baseline,1227333
Lotus,6310958
Baseline,2235417
Lotus,8361959
Baseline,1631459
Lotus,5955459
Baseline,1835333
Lotus,6759042
Baseline,1453666
Lotus,5552083
Baseline,1741250
Lotus,8066083
Baseline,1865041
Lotus,7423125
Baseline,1818041
Lotus,6741041
Baseline,1530834
Lotus,6556209
Baseline,2308250
Lotus,9534208
Baseline,1442125
Lotus,6610333
Baseline,2178833
Lotus,8693833
Baseline,2049500
Lotus,7170791
Baseline,2058708
Lotus,9673291
Baseline,1437500
Lotus,6112416
Baseline,1825083
Lotus,7108791
Baseline,1190000
Lotus,5786792
Baseline,2098791
Lotus,7848000
Baseline,1660542
Lotus,6645042
Baseline,2067500
Lotus,9215709
Baseline,1682625
Lotus,7155625
Baseline,2126708
Lotus,8603792
Baseline,1475917
Lotus,6251375
Baseline,2220209
Lotus,9283834
Baseline,1812041
Lotus,7615500
Baseline,2172250
Lotus,7842000
Baseline,1470166
Lotus,7753083
Baseline,2023917
Lotus,9672792
Baseline,1508000
Lotus,8722084
Baseline,2081792
Lotus,7577125
Baseline,1655959
Lotus,6750625
Baseline,2129250
Lotus,7337625
Baseline,1433333
Lotus,5696250
Baseline,678083
Lotus,4735958
Baseline,839000
Lotus,5174500
Baseline,915250
Lotus,5470292
Baseline,1068500
Lotus,5246125
Baseline,1636875
Lotus,6899875
Baseline,1532416
Lotus,6807750
Baseline,2236625
Lotus,7503500
Baseline,1354875
Lotus,6046209
Baseline,2079709
Lotus,8561209
Baseline,1680292
Lotus,6665500
Baseline,2136541
Lotus,9275125
Baseline,1822625
Lotus,6107250
Baseline,2445334
Lotus,9240167
Baseline,1789250
Lotus,7626708
Baseline,2088250
Lotus,8344333
Baseline,1043917
Lotus,6054083
Baseline,1983667
Lotus,7830750
Baseline,1965833
Lotus,7548375
Baseline,2018625
Lotus,13055917
Baseline,1343416
Lotus,7927083
Baseline,1886750
Lotus,7871000
Baseline,2095166
Lotus,7878250
Baseline,2050542
Lotus,8550584
Baseline,1735917
Lotus,7888167
Baseline,1932667
Lotus,8693500
Baseline,1617959
Lotus,7365625
Baseline,1647791
Lotus,8416708
Baseline,1334750
Lotus,6043459
Baseline,1967583
Lotus,9872875
Baseline,1540125
Lotus,6483750
Baseline,2662917
Lotus,8798000
Baseline,2550792
Lotus,7577833
Baseline,806916
Lotus,5194125
Baseline,1013333
Lotus,6194833
Baseline,2396083
Lotus,9540750
Baseline,1127375
Lotus,6097792
Baseline,2517500
Lotus,10238500
Baseline,1342375
Lotus,6031542
Baseline,2125000
Lotus,8163042
Baseline,1471209
Lotus,7078084
Baseline,1942583
Lotus,7662375
Baseline,2229125
Lotus,8627000
Baseline,1500083
Lotus,6891208
Baseline,946084
Lotus,5153584
Baseline,1907792
Lotus,9143583
Baseline,1244625
Lotus,6534583
Baseline,2286542
Lotus,9379167
Baseline,1579709
Lotus,6745500
Baseline,2027750
Lotus,9136250
Baseline,1056250
Lotus,5998125
Baseline,2187875
Lotus,8444875
Baseline,1404417
Lotus,5479209
Baseline,2113833
Lotus,9658750
Baseline,1203958
Lotus,6160917
Baseline,2059792
Lotus,8081209
Baseline,1381833
Lotus,6020416
Baseline,1901250
Lotus,5850000
Baseline,1948000
Lotus,6887458
Baseline,2413375
Lotus,8670875
Baseline,1959792
Lotus,7201667
Baseline,2419833
Lotus,8682875
Baseline,1256458
Lotus,5716666
Baseline,1152625
Lotus,5383417
Baseline,1708792
Lotus,6991667
Baseline,1861375
Lotus,6613833
Baseline,1272333
Lotus,6384750
Baseline,2092791
Lotus,9298541
Baseline,1795959
Lotus,7192375
Baseline,2179625
Lotus,8262917
Baseline,1430750
Lotus,6340750
Baseline,2053000
Lotus,9089834
Baseline,1706125
Lotus,7637125
Baseline,2035250
Lotus,8831125
Baseline,1233417
Lotus,5861917
Baseline,2352542
Lotus,8551625
Baseline,1722333
Lotus,7436250
Baseline,2080166
Lotus,9120500
Baseline,1762708
Lotus,6536333
Baseline,1829667
Lotus,8748292
Baseline,1511792
Lotus,6695750
Baseline,2095500
Lotus,8896750
Baseline,1310417
Lotus,6026208
Baseline,2097500
Lotus,7871958
Baseline,1143708
Lotus,7613041
Baseline,2010542
Lotus,8433542
Baseline,1357000
Lotus,6375958
Baseline,2325292
Lotus,9057375
Baseline,1735958
Lotus,7918708
Baseline,2436917
Lotus,7589250
Baseline,1567209
Lotus,7803084
Baseline,1938625
Lotus,6879375
Baseline,1606792
Lotus,6425167
