topic,time_ns
Lotus,8388000
Baseline,1583375
Lotus,6634833
Baseline,1857292
Lotus,8715167
Baseline,1781333
Lotus,6792083
Baseline,2281666
Lotus,8738416
Baseline,1494333
Lotus,5841791
Baseline,2321459
Lotus,7397417
Baseline,1437208
Lotus,5740750
Baseline,1220459
Lotus,6006792
Baseline,1353500
Lotus,6541167
Baseline,2379042
Lotus,7970667
Baseline,1592250
Lotus,5217041
Baseline,1970250
Lotus,8846750
Baseline,1555083
Lotus,6234000
Baseline,1817125
Lotus,8621042
Baseline,1681583
Lotus,5428875
Baseline,1976375
Lotus,7066875
Baseline,1607500
Lotus,5232542
Baseline,2101500
Lotus,7682459
Baseline,1242625
Lotus,5044000
Baseline,1191250
Lotus,6116792
Baseline,1863083
Lotus,6831708
Baseline,1888500
Lotus,7566750
Baseline,1766208
Lotus,6802250
Baseline,2075292
Lotus,7243417
Baseline,1319875
Lotus,5756375
Baseline,2495875
Lotus,7708833
Baseline,1203083
Lotus,4700708
Baseline,2084500
Lotus,9337334
Baseline,1432667
Lotus,6265583
Baseline,2479875
Lotus,9916625
Baseline,1326584
Lotus,6292917
Baseline,2187625
Lotus,7006542
Baseline,1293958
Lotus,5861750
Baseline,2214459
Lotus,9159000
Baseline,2032625
Lotus,6424042
Baseline,1625458
Lotus,5668000
Baseline,1476375
Lotus,5527666
Baseline,2106875
Lotus,7242709
Baseline,1446458
Lotus,5145625
Baseline,1929084
Lotus,6916375
Baseline,842666
Lotus,5412708
Baseline,2459125
Lotus,7401000
Baseline,1040834
Lotus,5496750
Baseline,2077042
Lotus,8869542
Baseline,1223959
Lotus,5396792
Baseline,1412584
Lotus,6687750
Baseline,2624916
Lotus,11821875
Baseline,895000
Lotus,4520375
Baseline,687709
Lotus,4101167
Baseline,764125
Lotus,8389750
Baseline,1197250
Lotus,5799333
Baseline,1962583
Lotus,6378666
Baseline,1854875
Lotus,6989125
Baseline,2131709
Lotus,7679875
Baseline,1486542
Lotus,6247917
Baseline,1484791
Lotus,5285958
Baseline,1129375
Lotus,4772167
Baseline,1492375
Lotus,5475875
Baseline,1516667
Lotus,6063292
Baseline,1927458
Lotus,6602708
Baseline,1423417
Lotus,5292000
Baseline,1984000
Lotus,8167333
Baseline,1150666
Lotus,5798208
Baseline,1430083
Lotus,6509666
Baseline,1281125
Lotus,5327958
Baseline,2660291
Lotus,9032875
Baseline,1294709
Lotus,6885667
Baseline,2320917
Lotus,7279500
Baseline,1945125
Lotus,6490334
Baseline,1196083
Lotus,4842916
Baseline,882417
Lotus,5196167
Baseline,3200917
Lotus,8845084
Baseline,1441958
Lotus,4971042
Baseline,1892167
Lotus,7256208
Baseline,1259542
Lotus,5329917
Baseline,2672084
Lotus,11565084
Baseline,1310084
Lotus,6176292
Baseline,2350417
Lotus,9625958
Baseline,853834
Lotus,5868375
Baseline,11464333
Lotus,19872333
Baseline,1071084
Lotus,4873209
Baseline,734791
Lotus,7432333
Baseline,696500
Lotus,5175166
Baseline,1044000
Lotus,4252792
Baseline,998792
Lotus,4392667
Baseline,971417
Lotus,6626584
Baseline,998000
Lotus,5480334
Baseline,856792
Lotus,8404375
Baseline,904750
Lotus,4747750
Baseline,973875
Lotus,5740375
Baseline,1613709
Lotus,6542834
Baseline,1070250
Lotus,7882833
Baseline,917833
Lotus,5893750
Baseline,1015292
Lotus,6748917
Baseline,1433500
Lotus,5805417
Baseline,2443250
Lotus,7945834
Baseline,1537583
Lotus,5123625
Baseline,1541458
Lotus,5243375
Baseline,1188209
Lotus,5674792
Baseline,1237000
Lotus,6082166
Baseline,1295667
Lotus,4820542
Baseline,1524333
Lotus,5423417
Baseline,1956542
Lotus,6096792
Baseline,1350500
Lotus,5374208
Baseline,1818208
Lotus,7429208
Baseline,971208
Lotus,3606375
Baseline,701125
Lotus,4727084
Baseline,874458
Lotus,4099667
Baseline,1157000
Lotus,6044375
Baseline,2157291
Lotus,6296291
Baseline,1997917
Lotus,7407708
Baseline,1867709
Lotus,6197834
Baseline,2340375
Lotus,8014959
Baseline,1775541
Lotus,5310750
Baseline,1737125
Lotus,7353750
Baseline,2520208
Lotus,6512167
Baseline,1102375
Lotus,5509500
Baseline,2339375
Lotus,7144125
Baseline,1259083
Lotus,5570083
Baseline,1748584
Lotus,6406417
Baseline,1171167
Lotus,4948792
Baseline,1211000
Lotus,4582833
Baseline,1462708
Lotus,5396000
Baseline,2030458
Lotus,7254708
Baseline,1609208
Lotus,8843750
Baseline,2261417
Lotus,7568959
Baseline,1496583
Lotus,5158083
Baseline,1784792
Lotus,7621250
Baseline,1552000
Lotus,6744042
Baseline,1848416
Lotus,6863500
Baseline,1689583
Lotus,5784708
Baseline,1859542
Lotus,6506667
Baseline,2691375
Lotus,7404458
Baseline,1847208
Lotus,6524750
Baseline,2068084
Lotus,6236667
Baseline,1245542
Lotus,6741542
Baseline,1695000
Lotus,6486541
Baseline,1934083
Lotus,6434500
Baseline,2077416
Lotus,6658666
Baseline,2347334
Lotus,7173584
Baseline,1028791
Lotus,6155000
Baseline,2073208
Lotus,7195417
Baseline,1652125
Lotus,7582208
Baseline,1487667
Lotus,6967375
Baseline,1892709
Lotus,7784209
Baseline,1633666
Lotus,6343000
Baseline,1595916
Lotus,6283458
Baseline,1681375
Lotus,7056500
Baseline,1608250
Lotus,5747958
Baseline,2208292
Lotus,7992292
Baseline,887417
Lotus,5553209
Baseline,857917
Lotus,3731209
Baseline,1177250
Lotus,4815084
Baseline,1018333
Lotus,6266458
Baseline,1169041
Lotus,5996625
Baseline,2001958
Lotus,8688125
Baseline,1670583
Lotus,5489750
Baseline,1702375
Lotus,7314625
Baseline,962542
Lotus,5062292
Baseline,1663375
Lotus,6822500
Baseline,2115209
Lotus,6808500
Baseline,1783875
Lotus,5982125
Baseline,1493583
Lotus,8902375
Baseline,1606958
Lotus,6698458
Baseline,1262959
Lotus,6799375
Baseline,1753750
Lotus,6352250
Baseline,1366208
Lotus,9736375
Baseline,1377375
Lotus,5568042
Baseline,1470416
Lotus,7336625
Baseline,1613791
Lotus,6191791
Baseline,1651708
Lotus,6565666
Baseline,1525709
Lotus,5747000
Baseline,1472584
Lotus,5706667
Baseline,834291
Lotus,3770583
Baseline,1550084
Lotus,6644375
Baseline,1453208
Lotus,5941375
Baseline,1598292
Lotus,7489709
Baseline,2172750
Lotus,8321792
Baseline,1911875
Lotus,7244500
Baseline,1800625
Lotus,6937750
Baseline,1960791
Lotus,6407791
Baseline,1999625
Lotus,7327375
Baseline,1560500
Lotus,8166000
Baseline,1129833
Lotus,5000792
Baseline,1350416
Lotus,7790291
Baseline,2036292
Lotus,9526042
Baseline,2034125
Lotus,7917542
Baseline,1862834
Lotus,6590959
Baseline,1014958
Lotus,3996625
Baseline,784667
Lotus,5768292
Baseline,1424708
Lotus,6699416
Baseline,1601417
Lotus,6088834
Baseline,1905542
Lotus,6351708
Baseline,1492709
Lotus,6218167
Baseline,1664375
Lotus,7973541
Baseline,1650875
Lotus,6619333
Baseline,2819000
Lotus,8077500
Baseline,1545000
Lotus,6930083
Baseline,1579709
Lotus,6942084
Baseline,1709292
Lotus,6039875
Baseline,2427292
Lotus,6583875
Baseline,1750500
Lotus,8227375
Baseline,1433333
Lotus,5471041
Baseline,1175334
Lotus,6209500
Baseline,1242084
Lotus,5760875
Baseline,1728583
Lotus,6553958
Baseline,1855459
Lotus,8228125
Baseline,1322333
Lotus,6102416
Baseline,1834250
Lotus,6960084
Baseline,1907125
Lotus,7683584
Baseline,1813292
Lotus,6421750
Baseline,1812166
Lotus,6265875
Baseline,1198209
Lotus,6345542
Baseline,1799167
Lotus,7084500
Baseline,1508917
Lotus,5724417
Baseline,1652042
Lotus,6350542
Baseline,1618791
Lotus,7512791
Baseline,1662625
Lotus,6156375
Baseline,1738084
Lotus,7156000
Baseline,1440583
Lotus,6800333
Baseline,1356792
Lotus,7085125
Baseline,1348500
Lotus,5823333
Baseline,1980250
Lotus,6411833
Baseline,2275042
Lotus,9313084
Baseline,1749916
Lotus,6477333
Baseline,1736416
Lotus,6964250
Baseline,1448083
Lotus,6122542
Baseline,1105959
Lotus,4417625
Baseline,1528959
Lotus,5280959
Baseline,1381458
Lotus,5353542
Baseline,1278750
Lotus,7016792
Baseline,1804375
Lotus,6612417
Baseline,1693042
Lotus,6614959
Baseline,1890292
Lotus,6984834
Baseline,1763833
Lotus,7510000
Baseline,1981708
Lotus,7141416
Baseline,2178000
Lotus,9209416
Baseline,1866584
Lotus,6028417
Baseline,2645583
Lotus,7473583
Baseline,1891500
Lotus,6834750
Baseline,2137125
Lotus,10194750
Baseline,1723291
Lotus,6715750
Baseline,1888875
Lotus,7903417
Baseline,1808333
Lotus,7128708
Baseline,1561791
Lotus,5875750
Baseline,1701500
Lotus,6238167
Baseline,1873625
Lotus,6511000
Baseline,1331583
Lotus,5943083
Baseline,1246708
Lotus,5816167
Baseline,1767667
Lotus,6541042
Baseline,1353416
Lotus,6313125
Baseline,1655125
Lotus,6277166
Baseline,2388750
Lotus,7386542
Baseline,1691750
Lotus,6337875
Baseline,1982791
Lotus,6517125
Baseline,2348167
Lotus,8458208
Baseline,2330125
Lotus,6334958
Baseline,1789875
Lotus,6511292
Baseline,1369541
Lotus,5646666
Baseline,1472542
Lotus,6201083
Baseline,1634833
Lotus,6149750
Baseline,1788917
Lotus,7177458
Baseline,1621042
Lotus,6060083
Baseline,1488791
Lotus,6323583
Baseline,1017667
Lotus,5036417
Baseline,1519625
Lotus,6003625
Baseline,1647666
Lotus,6478041
Baseline,1820750
Lotus,7327500
Baseline,1087084
Lotus,4696542
Baseline,1320250
Lotus,5598208
Baseline,1305625
Lotus,5411834
Baseline,1719667
Lotus,6515625
Baseline,1273083
Lotus,5224041
Baseline,2023375
Lotus,6003334
Baseline,1986667
Lotus,6905625
Baseline,2193667
Lotus,8693459
Baseline,1083625
Lotus,6218042
Baseline,1750833
Lotus,7406875
Baseline,1933542
Lotus,5888250
Baseline,2369875
Lotus,11904958
Baseline,1186042
Lotus,6675084
Baseline,1474042
Lotus,5996459
Baseline,1565333
Lotus,9916667
Baseline,1877291
Lotus,6322416
Baseline,1265375
Lotus,6515041
Baseline,1995916
Lotus,7637125
Baseline,1523625
Lotus,6294917
Baseline,1772833
Lotus,7020542
Baseline,1285167
Lotus,5056750
Baseline,781958
Lotus,6357208
Baseline,1185083
Lotus,5267333
Baseline,1300875
Lotus,6503334
Baseline,1272666
Lotus,6122708
Baseline,1580291
Lotus,5850541
Baseline,1124958
Lotus,7838333
Baseline,1467125
Lotus,7047167
Baseline,1630166
Lotus,6269208
Baseline,1488583
Lotus,6687292
Baseline,1159000
Lotus,8232333
Baseline,1641125
Lotus,5644667
Baseline,937000
Lotus,6082042
Baseline,1313917
Lotus,7784292
Baseline,1954875
Lotus,7844875
Baseline,1477916
Lotus,6768583
Baseline,1066083
Lotus,6367166
Baseline,1632875
Lotus,6712167
Baseline,1180666
Lotus,6362000
Baseline,1585500
Lotus,5980458
Baseline,2111875
Lotus,7616042
Baseline,992750
Lotus,4684125
Baseline,1054416
Lotus,5004625
Baseline,1494917
Lotus,7901042
Baseline,1182375
Lotus,4724791
Baseline,895541
Lotus,6255958
Baseline,958375
Lotus,4965416
Baseline,1725541
Lotus,7688791
Baseline,4019125
Lotus,11563708
Baseline,1679917
Lotus,7141792
Baseline,1291917
Lotus,7077500
Baseline,2012625
Lotus,6794834
Baseline,1429875
Lotus,5937708
Baseline,1372500
Lotus,7139000
Baseline,2532125
Lotus,7185542
Baseline,1191917
Lotus,5679875
Baseline,904750
Lotus,5188000
Baseline,1451250
Lotus,6333292
Baseline,922042
Lotus,4315833
Baseline,1870458
Lotus,7272541
Baseline,1048916
Lotus,7600291
Baseline,1521375
Lotus,7247083
Baseline,1338125
Lotus,6425000
Baseline,1729458
Lotus,5728083
Baseline,1181000
Lotus,4840625
Baseline,1022042
Lotus,6417333
Baseline,1299666
Lotus,7201333
Baseline,1631416
Lotus,6738208
Baseline,1576209
Lotus,7176000
Baseline,1831792
Lotus,6755042
Baseline,1360959
Lotus,5923875
Baseline,1643167
Lotus,7214500
Baseline,1299875
Lotus,5537666
Baseline,1830958
Lotus,7334750
Baseline,1203792
Lotus,6613250
Baseline,1678334
Lotus,6477084
Baseline,1191625
Lotus,6961583
Baseline,1152958
Lotus,5389083
Baseline,1079292
Lotus,6520042
Baseline,1757041
Lotus,8504625
Baseline,1300917
Lotus,6048708
Baseline,1423167
Lotus,5631584
Baseline,1251958
Lotus,5058291
Baseline,1584125
Lotus,6801666
Baseline,1470125
Lotus,5264583
Baseline,1834083
Lotus,7159083
Baseline,2113500
Lotus,7664166
Baseline,1415333
Lotus,5933125
Baseline,2037500
Lotus,7409750
Baseline,2133625
Lotus,6868292
Baseline,1689709
Lotus,5435334
Baseline,1599917
Lotus,6604042
Baseline,1729833
Lotus,6919916
Baseline,2079042
Lotus,14958917
Baseline,1233750
Lotus,6282250
Baseline,1190917
Lotus,5419333
Baseline,1359292
Lotus,6612625
Baseline,1620709
Lotus,5635292
Baseline,1763250
Lotus,6877083
Baseline,1098542
Lotus,5218792
Baseline,1534916
Lotus,6207041
Baseline,1028250
Lotus,5190333
Baseline,2046875
Lotus,7237250
Baseline,1596542
Lotus,5663000
Baseline,1607792
Lotus,5782292
Baseline,1485459
Lotus,6434125
Baseline,1520083
Lotus,6035167
Baseline,1810084
Lotus,7002542
Baseline,1597709
Lotus,6076959
Baseline,1680000
Lotus,6374417
Baseline,1320167
Lotus,6260042
Baseline,1346375
Lotus,5436334
Baseline,1780083
Lotus,7082792
Baseline,1190834
Lotus,5485959
Baseline,4332916
Lotus,9500833
Baseline,1041375
Lotus,5011333
Baseline,1254500
Lotus,4882292
Baseline,1449083
Lotus,6768791
Baseline,1272125
Lotus,6248625
Baseline,1653292
Lotus,7414875
Baseline,1085375
Lotus,5428125
Baseline,1697875
Lotus,6125709
Baseline,1257459
Lotus,5755750
Baseline,1460500
Lotus,6261375
Baseline,1627042
Lotus,6390125
Baseline,1322125
Lotus,6386875
Baseline,1176458
Lotus,5350375
Baseline,2006125
Lotus,6805500
Baseline,1869500
Lotus,6832292
Baseline,1387042
Lotus,5600334
Baseline,1552416
Lotus,7471458
Baseline,7488125
Lotus,11610125
Baseline,1352875
Lotus,5597333
Baseline,1492583
Lotus,6330458
Baseline,1850166
Lotus,6032583
Baseline,1192458
Lotus,6901917
Baseline,1534750
Lotus,6642334
Baseline,1111250
Lotus,5245750
Baseline,1146875
Lotus,6900250
Baseline,999917
Lotus,6856917
Baseline,1384208
Lotus,6114833
Baseline,2042792
Lotus,7441292
Baseline,1657375
Lotus,6114708
Baseline,2033959
Lotus,7210834
Baseline,1425583
Lotus,5262042
Baseline,1521542
Lotus,6820708
Baseline,1620875
Lotus,6388333
Baseline,1661333
Lotus,5951333
Baseline,1564709
Lotus,5378459
Baseline,2161417
Lotus,7129875
Baseline,1636958
Lotus,5446417
Baseline,1274250
Lotus,5705500
Baseline,1517042
Lotus,6348000
Baseline,1919042
Lotus,6322292
Baseline,1460209
Lotus,5704292
Baseline,1893458
Lotus,6500083
Baseline,1763708
Lotus,7029916
Baseline,1528250
Lotus,6314584
Baseline,1293083
Lotus,5474833
Baseline,1799292
Lotus,6481000
Baseline,1570125
Lotus,5748958
Baseline,1478208
Lotus,5651708
Baseline,1375458
Lotus,6988125
Baseline,1242375
Lotus,6294833
Baseline,1975625
Lotus,8771292
Baseline,1325292
Lotus,5307042
Baseline,1580209
Lotus,8004792
Baseline,1824042
Lotus,6432875
Baseline,1628416
Lotus,5998916
Baseline,1632125
Lotus,5827375
Baseline,1273792
Lotus,6590584
Baseline,1534584
Lotus,7125834
Baseline,1588583
Lotus,6420875
Baseline,1421000
Lotus,6883000
Baseline,1077542
Lotus,5978084
Baseline,1110416
Lotus,5541416
Baseline,1187416
Lotus,5338416
Baseline,1729125
Lotus,6543000
Baseline,1391416
Lotus,5547666
Baseline,1413583
Lotus,7392208
Baseline,1398542
Lotus,5216917
Baseline,1631833
Lotus,6696625
Baseline,1134584
Lotus,4514250
Baseline,1454834
Lotus,5933875
Baseline,1504542
Lotus,5908292
Baseline,1399292
Lotus,5998084
Baseline,1476292
Lotus,6891458
Baseline,1486291
Lotus,5874083
Baseline,1363625
Lotus,6786250
Baseline,1911125
Lotus,8821542
Baseline,1322375
Lotus,6109125
Baseline,1296375
Lotus,5568167
Baseline,2071334
Lotus,6706834
Baseline,1533667
Lotus,6942500
Baseline,1197208
Lotus,6091750
Baseline,1478958
Lotus,5534583
Baseline,1108417
Lotus,6666000
Baseline,1207334
Lotus,4740834
Baseline,1756292
Lotus,6024500
Baseline,1332958
Lotus,5872292
Baseline,1274667
Lotus,5373625
Baseline,1403625
Lotus,5481125
Baseline,1533709
Lotus,6730625
Baseline,1542834
Lotus,8408584
Baseline,1125625
Lotus,6927916
Baseline,1945042
Lotus,6406958
Baseline,1285875
Lotus,5389416
Baseline,1561292
Lotus,7160834
Baseline,1506917
Lotus,6042792
Baseline,1664958
Lotus,6577291
Baseline,1850792
Lotus,6467834
Baseline,11154125
Lotus,16231000
Baseline,2010000
Lotus,6307250
Baseline,2124000
Lotus,9142500
Baseline,1703750
Lotus,7986709
Baseline,1907542
Lotus,8313917
Baseline,1488042
Lotus,7007875
Baseline,1404250
Lotus,7249667
Baseline,1624417
Lotus,6959792
Baseline,1877792
Lotus,7208333
Baseline,1389292
Lotus,6136750
Baseline,1588000
Lotus,5942291
Baseline,2020792
Lotus,5575834
Baseline,1644625
Lotus,6712000
Baseline,1241708
Lotus,5229333
Baseline,1556750
Lotus,5958667
Baseline,1042958
Lotus,6580083
Baseline,1837667
Lotus,8188208
Baseline,1387667
Lotus,6715958
Baseline,1580500
Lotus,6001125
Baseline,1253292
Lotus,5475000
Baseline,1719917
Lotus,6906875
Baseline,1554459
Lotus,6380334
Baseline,1682666
Lotus,6234333
Baseline,1657250
Lotus,6401458
Baseline,1731792
Lotus,6857083
Baseline,1811625
Lotus,7056625
Baseline,1678833
Lotus,6860416
Baseline,1465625
Lotus,6361333
Baseline,1372792
Lotus,6422792
Baseline,1569083
Lotus,6588708
Baseline,1590375
Lotus,5784083
Baseline,2579667
Lotus,8119875
Baseline,664750
Lotus,3353375
Baseline,1980583
Lotus,7547250
Baseline,1785167
Lotus,5930208
Baseline,823292
Lotus,4801917
Baseline,1004166
Lotus,4082708
Baseline,1838834
Lotus,6516000
Baseline,1255000
Lotus,5392542
Baseline,1835166
Lotus,6825500
Baseline,1042375
Lotus,5286625
Baseline,1726542
Lotus,7864167
Baseline,891667
Lotus,5018084
Baseline,2218834
Lotus,7047625
Baseline,1978833
Lotus,6160083
Baseline,1859875
Lotus,7611000
Baseline,1191458
Lotus,4983000
Baseline,1661625
Lotus,5670708
Baseline,1325292
Lotus,4727875
Baseline,1526250
Lotus,6475709
Baseline,785209
Lotus,5103167
Baseline,781667
Lotus,4984542
Baseline,978417
Lotus,12697500
Baseline,2195583
Lotus,7822917
Baseline,1476667
Lotus,5414375
Baseline,2648667
Lotus,9581959
Baseline,1760791
Lotus,7144125
Baseline,1220791
Lotus,5250666
Baseline,1654709
Lotus,6794417
Baseline,1931917
Lotus,8425583
Baseline,1154209
Lotus,6182875
Baseline,1926375
Lotus,7800500
Baseline,1677459
Lotus,7867584
Baseline,2294208
Lotus,7780292
Baseline,1755416
Lotus,7990000
Baseline,715708
Lotus,3807917
Baseline,1074958
Lotus,5703333
Baseline,1866458
Lotus,8226583
Baseline,1148916
Lotus,4970041
Baseline,1934500
Lotus,6696250
Baseline,1597083
Lotus,5523167
Baseline,1041625
Lotus,5344417
Baseline,2072333
Lotus,6885583
Baseline,1563417
Lotus,6188750
Baseline,1143375
Lotus,4657875
Baseline,2020958
Lotus,8189708
Baseline,1108291
Lotus,4447458
Baseline,1639125
Lotus,6552542
Baseline,1409208
Lotus,6876750
Baseline,2092916
Lotus,9600291
Baseline,1178375
Lotus,5606125
Baseline,2239750
Lotus,7711500
Baseline,1417958
Lotus,6141833
Baseline,1713375
Lotus,11731333
Baseline,1061791
Lotus,4952958
Baseline,1824958
Lotus,9095583
Baseline,1377167
Lotus,6672042
Baseline,1904042
Lotus,8372750
Baseline,1069375
Lotus,5378458
Baseline,1776958
Lotus,6274000
Baseline,1155042
Lotus,4482959
Baseline,2262292
Lotus,7181167
Baseline,1213792
Lotus,6260667
Baseline,1739208
Lotus,7870833
Baseline,978209
Lotus,8056459
Baseline,1328666
Lotus,6515916
Baseline,1125583
Lotus,6757208
Baseline,2015917
Lotus,7450459
Baseline,1352833
Lotus,5122833
Baseline,2031333
Lotus,6734958
Baseline,1479584
Lotus,5853417
Baseline,2064333
Lotus,8301500
Baseline,1529541
Lotus,6051750
Baseline,1636833
Lotus,6359667
Baseline,1459542
Lotus,6456917
Baseline,1716666
Lotus,7823833
Baseline,1388000
Lotus,5599375
Baseline,1834250
Lotus,6565292
Baseline,1116750
Lotus,5628875
Baseline,1195542
Lotus,4629459
Baseline,1138125
Lotus,5729791
Baseline,1903667
Lotus,7840459
Baseline,1006542
Lotus,4673875
Baseline,1802625
Lotus,6638625
Baseline,1176375
Lotus,6701542
Baseline,1727375
Lotus,17445166
Baseline,1934625
Lotus,7523000
Baseline,1829875
Lotus,7018875
Baseline,858916
Lotus,4656333
Baseline,1863708
Lotus,6649750
Baseline,1097833
Lotus,4990375
Baseline,1774459
Lotus,7785125
Baseline,1041750
Lotus,5189333
Baseline,1712750
Lotus,7525375
Baseline,1275417
Lotus,5372334
Baseline,1765167
Lotus,6045500
Baseline,966291
Lotus,4743875
Baseline,1382792
Lotus,5996083
Baseline,1375125
Lotus,5510708
Baseline,1711625
Lotus,6462417
Baseline,1248333
Lotus,5485958
Baseline,1876875
Lotus,6630750
Baseline,1327583
Lotus,6410042
Baseline,1205792
Lotus,6449542
Baseline,1100667
Lotus,13399458
Baseline,1712125
Lotus,7798375
Baseline,1137958
Lotus,4973500
Baseline,1659875
Lotus,7391042
Baseline,1434250
Lotus,6765083
Baseline,1843875
Lotus,7104583
Baseline,1020833
Lotus,5025083
Baseline,1968583
Lotus,7037000
Baseline,824916
Lotus,4383083
Baseline,1751709
Lotus,7139375
Baseline,1156958
Lotus,5545708
Baseline,1560375
Lotus,6749875
Baseline,1419500
Lotus,5763500
Baseline,2057833
Lotus,7858333
Baseline,1590125
Lotus,6738042
Baseline,1644083
Lotus,7181958
Baseline,1174375
Lotus,6218792
Baseline,798542
Lotus,3338834
Baseline,846583
Lotus,4068458
Baseline,1720375
Lotus,7699625
Baseline,2704833
Lotus,8304500
Baseline,1996292
Lotus,7616583
Baseline,1846750
Lotus,7066167
Baseline,1619834
Lotus,6685625
Baseline,1485125
Lotus,6474375
Baseline,1996542
Lotus,7623834
Baseline,1676209
Lotus,6199792
Baseline,1414292
Lotus,5811083
Baseline,1315959
Lotus,7822500
Baseline,81784125
Lotus,87119917
Baseline,1188625
Lotus,5253125
Baseline,1052625
Lotus,4445000
Baseline,1457000
Lotus,7270792
Baseline,56176334
Lotus,59752834
Baseline,1364083
Lotus,6142125
Baseline,50120209
Lotus,55356959
Baseline,1586208
Lotus,6253958
Baseline,76885792
Lotus,81780167
Baseline,1484833
Lotus,6246666
Baseline,1544084
Lotus,7291750
Baseline,1515375
Lotus,6536000
Baseline,1893250
Lotus,7535375
Baseline,897917
Lotus,5121417
Baseline,1857458
Lotus,6524791
Baseline,1711708
Lotus,4972166
Baseline,1412625
Lotus,6302250
Baseline,1709292
Lotus,5518417
Baseline,1756833
Lotus,6832333
Baseline,1088917
Lotus,5118042
Baseline,1710375
Lotus,6434958
Baseline,1410291
Lotus,6041958
Baseline,1808916
Lotus,5831333
Baseline,938958
Lotus,5092958
Baseline,1403292
Lotus,5829042
Baseline,1225625
Lotus,4973791
Baseline,1839125
Lotus,65410209
Baseline,1268542
Lotus,6044958
Baseline,1636208
Lotus,6809917
Baseline,1444459
Lotus,5809375
Baseline,1875000
Lotus,8156625
Baseline,1697084
Lotus,6523125
Baseline,2144417
Lotus,7629375
Baseline,1248959
Lotus,5229000
Baseline,1209584
Lotus,5148792
Baseline,1313833
Lotus,5743708
Baseline,22867792
Lotus,28812000
Baseline,1871000
Lotus,6086875
Baseline,2136542
Lotus,11158375
Baseline,1266042
Lotus,5163875
Baseline,2178334
Lotus,10768500
Baseline,1310375
Lotus,5371125
Baseline,1854334
Lotus,7928625
Baseline,900208
Lotus,5439375
Baseline,680750
Lotus,4534958
Baseline,926250
Lotus,5596500
Baseline,719291
Lotus,4098250
Baseline,974250
Lotus,5227541
Baseline,1850417
Lotus,8911084
Baseline,1822833
Lotus,6916333
Baseline,1714833
Lotus,6979791
Baseline,1065250
Lotus,6108666
Baseline,1719041
Lotus,8522458
Baseline,1270292
Lotus,7176042
Baseline,2184458
Lotus,7534500
Baseline,1141417
Lotus,5110042
Baseline,1845625
Lotus,6926791
Baseline,1369750
Lotus,5918500
Baseline,967958
Lotus,4588000
Baseline,970667
Lotus,4807250
Baseline,1875417
Lotus,6895500
Baseline,1365542
Lotus,5677542
Baseline,1812875
Lotus,7158750
Baseline,995917
Lotus,7813417
Baseline,33774542
Lotus,40044917
Baseline,1324542
Lotus,5841083
Baseline,1899291
Lotus,7145750
Baseline,1512209
Lotus,6316500
Baseline,2099000
Lotus,6942750
Baseline,1518000
Lotus,5827709
Baseline,1600000
Lotus,7972750
Baseline,1067500
Lotus,5236334
Baseline,1201792
Lotus,5225833
Baseline,1285916
Lotus,6295208
Baseline,1851708
Lotus,6731500
Baseline,972416
Lotus,5134750
Baseline,1867250
Lotus,8685042
Baseline,1290500
Lotus,6208667
Baseline,1851125
Lotus,6603917
Baseline,858167
Lotus,5188708
Baseline,1737584
Lotus,6200334
Baseline,1591166
Lotus,5917208
Baseline,2217875
Lotus,8178083
Baseline,1368875
Lotus,5953041
Baseline,1816667
Lotus,6796167
Baseline,1002625
Lotus,5610167
Baseline,1922792
Lotus,6976542
Baseline,1018167
Lotus,4787417
Baseline,1903875
Lotus,7179291
Baseline,1216875
Lotus,4928834
Baseline,1708833
Lotus,8632000
Baseline,1057250
Lotus,5416666
Baseline,24919042
Lotus,29094459
Baseline,1624709
Lotus,5476542
Baseline,2065792
Lotus,8320375
Baseline,1742708
Lotus,6482125
Baseline,1513417
Lotus,6217417
Baseline,1389041
Lotus,7453625
Baseline,1745584
Lotus,9452959
Baseline,1736833
Lotus,7339083
Baseline,1931958
Lotus,6792917
Baseline,1171208
Lotus,7178583
Baseline,1433250
Lotus,6017500
Baseline,1175584
Lotus,5757375
Baseline,1844416
Lotus,8726875
Baseline,1489792
Lotus,6462625
Baseline,1690250
Lotus,7866708
Baseline,1631250
Lotus,5761209
Baseline,1787125
Lotus,8807292
Baseline,1271125
Lotus,5045083
Baseline,1074792
Lotus,5924125
Baseline,1080917
Lotus,5234292
Baseline,1707542
Lotus,7346458
Baseline,1392291
Lotus,5965333
Baseline,1770000
Lotus,7949458
Baseline,1228500
Lotus,6073458
Baseline,1815250
Lotus,7101042
Baseline,1335500
Lotus,6509792
Baseline,9725584
Lotus,15648084
Baseline,1046167
Lotus,5217375
Baseline,2053750
Lotus,9247000
Baseline,1216000
Lotus,4114167
Baseline,1541167
Lotus,5880708
Baseline,1086959
Lotus,5081542
Baseline,1772125
Lotus,7049916
Baseline,1244583
Lotus,4976917
Baseline,1637125
Lotus,7751541
Baseline,957083
Lotus,5016291
Baseline,1709250
Lotus,7251750
Baseline,936709
Lotus,4462084
Baseline,1526292
Lotus,5814792
Baseline,1394875
Lotus,6462375
Baseline,1831875
Lotus,9510916
Baseline,957292
Lotus,5666542
Baseline,1311083
Lotus,5721458
Baseline,1379291
Lotus,5018333
Baseline,1849625
Lotus,7585375
Baseline,1030209
Lotus,4753875
